Computed PF file: mls-eval-d200-c10/mls-eval-d200-c10
Num. executions : 20
Min. coverage   : 10.0

Computed PF [count=883]
47.5318 28.8000 2.0000
75.5754 37.4000 3.8000
66.5485 37.2000 3.2000
94.2853 41.6000 5.0000
110.6460 45.8000 6.0000
97.1090 43.2000 5.2000
40.3635 24.0000 1.6000
76.3094 38.2000 3.8000
62.4917 34.6000 3.0000
100.3490 43.8000 5.4000
59.9246 34.4000 2.8000
53.7111 32.6000 2.4000
138.0570 48.4000 7.8000
130.7430 46.8000 7.4000
44.4027 27.6000 1.8000
91.2954 41.2000 4.8000

Number of solutions:
[45, 45, 47, 43, 51, 50, 46, 48, 46, 44, 43, 50, 48, 45, 48, 48, 51, 45, 40, 0]
Average=44.15

